"GR_10yryDate","GR_10yryClose","GR_10yry_hpft","GR_10yry_hpfc"
2020-08-27,-0.47,-0.519288922411127,0.0892889224111268
2020-08-26,-0.43,-0.518225622046341,-0.00177437795365939
2020-08-25,-0.52,-0.517165890856562,0.00716589085656214
2020-08-24,-0.51,-0.516109869993212,-0.000556796673454761
2020-08-23,-0.516666666666667,-0.515057697645612,-0.00827563568772174
2020-08-22,-0.523333333333333,-0.514009512233249,-0.015990487766751
2020-08-21,-0.53,-0.512965455596417,0.0129654555964171
2020-08-20,-0.5,-0.511925676185235,0.0119256761852355
2020-08-19,-0.5,-0.51089031709044,0.0308903170904398
2020-08-18,-0.48,-0.509859516473154,0.069859516473154
2020-08-17,-0.44,-0.508833399725693,0.0738333997256925
2020-08-16,-0.435,-0.507812063363249,0.0778120633632488
2020-08-14,-0.43,-0.506795573381276,0.0267955733812759
2020-08-13,-0.48,-0.505783963610831,0.035783963610831
2020-08-12,-0.47,-0.504777256806761,-0.0252227431932388
2020-08-11,-0.53,-0.503775460932273,-0.0362245390677267
2020-08-10,-0.54,-0.502778594376631,-0.0572214056233686
2020-08-07,-0.56,-0.501786690502866,-0.0482133094971342
2020-08-06,-0.55,-0.500799806327045,-0.059200193672955
2020-08-05,-0.56,-0.499818018794679,-0.0601819812053208
2020-08-04,-0.56,-0.498841429322246,-0.0411585706777543
2020-08-03,-0.54,-0.497870164203048,-0.0571298357969515
2020-08-02,-0.555,-0.496904366743675,-0.0730956332563254
2020-07-31,-0.57,-0.495944203865908,-0.0540557961340924
2020-07-30,-0.55,-0.494989872706307,-0.0350101272936935
2020-07-29,-0.53,-0.494041592745923,-0.0259584072540774
2020-07-28,-0.52,-0.4930995979376,0.00309959793759957
2020-07-27,-0.49,-0.492164132964352,0.00216413296435235
2020-07-26,-0.49,-0.491235441227906,0.00123544122790586
2020-07-25,-0.49,-0.490313765235476,0.000313765235476445
2020-07-24,-0.49,-0.489399346983554,-0.0306006530164463
2020-07-23,-0.52,-0.488492428338952,-0.0115075716610483
2020-07-22,-0.5,-0.487593263817545,-0.00240673618245538
2020-07-21,-0.49,-0.486702112691987,0.0267021126919869
2020-07-20,-0.46,-0.485819235229784,0.0191525685631171
2020-07-19,-0.466666666666667,-0.484944880660852,0.011611547327519
2020-07-18,-0.473333333333333,-0.484079290298208,0.00407929029820771
2020-07-17,-0.48,-0.483222700655131,0.0132227006551307
2020-07-16,-0.47,-0.48237534655869,-0.00762465344131043
2020-07-15,-0.49,-0.481537457370192,0.0315374573701922
2020-07-14,-0.45,-0.480709265602698,0.000709265602698121
2020-07-13,-0.48,-0.479890990732938,-0.00677567593372849
2020-07-12,-0.486666666666667,-0.479082851944454,-0.0142504813888794
2020-07-11,-0.493333333333333,-0.478285071221621,-0.0217149287783789
2020-07-10,-0.5,-0.477497876439315,0.0174978764393148
2020-07-09,-0.46,-0.47672150444857,0.00672150444857031
2020-07-08,-0.47,-0.475956184867447,0.0259561848674468
2020-07-07,-0.45,-0.475202144535636,0.025202144535636
2020-07-06,-0.45,-0.474459599563553,0.0211262662302201
2020-07-05,-0.453333333333333,-0.473728755644105,0.0170620889774383
2020-07-04,-0.456666666666667,-0.473009809737432,0.0130098097374322
2020-07-03,-0.46,-0.472302951750859,0.0523029517508595
2020-07-02,-0.42,-0.47160836621404,0.0116083662140395
2020-07-01,-0.46,-0.470926216036632,-0.0290737839633677
2020-06-30,-0.5,-0.470256659329911,-0.00974334067008872
2020-06-29,-0.48,-0.469599866223045,-0.0137334671102886
2020-06-28,-0.483333333333333,-0.468956010872728,-0.0177106557939385
2020-06-27,-0.486666666666667,-0.468325273112533,-0.0216747268874667
2020-06-26,-0.49,-0.467707840096847,-0.022292159903153
2020-06-25,-0.49,-0.467103907939581,-0.00289609206041922
2020-06-24,-0.47,-0.466513681969324,0.0265136819693244
2020-06-23,-0.44,-0.465937368711766,0.0259373687117657
2020-06-22,-0.44,-0.46537516373292,0.0287084970662537
2020-06-21,-0.436666666666667,-0.464827251877303,0.0314939185439693
2020-06-20,-0.433333333333333,-0.464293806122535,0.0342938061225346
2020-06-19,-0.43,-0.463774986427895,0.0537749864278946
2020-06-18,-0.41,-0.463270938576985,0.0832709385769855
2020-06-17,-0.38,-0.462781786124993,0.0627817861249931
2020-06-16,-0.4,-0.46230761820624,0.0323076182062395
2020-06-15,-0.43,-0.461848498003594,0.0418484980035943
2020-06-14,-0.42,-0.461404475345263,0.0514044753452625
2020-06-13,-0.41,-0.460975582760945,0.0609755827609447
2020-06-12,-0.4,-0.46056183153182,0.16056183153182
2020-06-11,-0.3,-0.46016320773419,0.16016320773419
2020-06-10,-0.3,-0.459779631074564,0.139779631074564
2020-06-09,-0.32,-0.459410955054393,0.199410955054393
2020-06-08,-0.26,-0.459056975395908,0.189056975395908
2020-06-07,-0.27,-0.458717405392788,0.178717405392788
2020-06-06,-0.28,-0.458391880190246,0.168391880190246
2020-06-05,-0.29,-0.458079961058862,0.128079961058862
2020-06-04,-0.33,-0.457781139662801,0.0977811396628011
2020-06-03,-0.36,-0.457494854723078,0.0674948547230785
2020-06-02,-0.39,-0.457220504541998,0.0472205045419976
2020-06-01,-0.41,-0.456957459522145,0.0469574595221448
2020-05-31,-0.41,-0.456705070547061,0.0467050705470615
2020-05-30,-0.41,-0.456462669089935,0.0464626690899348
2020-05-29,-0.41,-0.456229567318015,0.056229567318015
2020-05-28,-0.4,-0.456005058192702,0.0160050581927018
2020-05-27,-0.44,-0.455788411432374,0.0357884114323736
2020-05-26,-0.42,-0.455578890139559,-0.0144211098604407
2020-05-25,-0.47,-0.455375742623315,-0.0179575907100186
2020-05-24,-0.473333333333333,-0.455178223153775,-0.021488443512892
2020-05-23,-0.476666666666667,-0.454985593424028,-0.0250144065759718
2020-05-22,-0.48,-0.454797124009632,-0.00520287599036803
2020-05-21,-0.46,-0.454612095826081,0.00461209582608133
2020-05-20,-0.45,-0.454429791939542,-0.0055702080604577
2020-05-19,-0.46,-0.45424949350972,-0.0857505064902796
2020-05-18,-0.54,-0.454070483998821,-0.0825961826678459
2020-05-17,-0.536666666666667,-0.453892082314857,-0.0794412510184763
2020-05-16,-0.533333333333333,-0.453713641507787,-0.0762863584922128
2020-05-15,-0.53,-0.453534547465388,-0.0764654525346118
2020-05-14,-0.53,-0.453354217609146,-0.0566457823908542
2020-05-13,-0.51,-0.453172100968297,-0.0368278990317032
2020-05-12,-0.49,-0.452987669987155,-0.0470123300128446
2020-05-11,-0.5,-0.452800412333222,-0.0638662543334446
2020-05-10,-0.516666666666667,-0.452609835106996,-0.080723498226337
2020-05-09,-0.533333333333333,-0.452415471808716,-0.0975845281912844
2020-05-08,-0.55,-0.452216889306465,-0.0277831106935346
2020-05-07,-0.48,-0.452013694805863,-0.0879863051941371
2020-05-06,-0.54,-0.451805506996936,-0.0681944930030645
2020-05-05,-0.52,-0.451591980939709,-0.068408019060291
2020-05-04,-0.52,-0.451372799883071,-0.0636272001169292
2020-05-03,-0.515,-0.451147675353048,-0.058852324646952
2020-05-02,-0.51,-0.450916345176574,-0.0540836548234261
2020-05-01,-0.505,-0.450678571507784,-0.0493214284922162
2020-04-30,-0.5,-0.450434138856801,-0.019565861143199
2020-04-29,-0.47,-0.450182852121269,0.0101828521212695
2020-04-28,-0.44,-0.449924524286547,-0.0200754757134531
2020-04-27,-0.47,-0.44965896412883,-0.0170077025378367
2020-04-26,-0.466666666666667,-0.449385988722687,-0.0139473446106462
2020-04-25,-0.463333333333333,-0.449105422173035,-0.0108945778269655
2020-04-24,-0.46,-0.448817094350003,0.0488170943500031
2020-04-23,-0.4,-0.448520839627124,-0.00147916037287631
2020-04-22,-0.45,-0.448216472198933,-0.0117835278010668
2020-04-21,-0.46,-0.447903806871346,-0.0320961931286541
2020-04-20,-0.48,-0.447582663321138,-0.0290840033455281
2020-04-19,-0.476666666666667,-0.447252874492369,-0.0260804588409647
2020-04-18,-0.473333333333333,-0.446914285351223,-0.023085714648777
2020-04-17,-0.47,-0.446566751644542,0.00656675164454196
2020-04-16,-0.44,-0.44621013866184,0.0362101386618402
2020-04-15,-0.41,-0.445844308978204,0.0958443089782044
2020-04-14,-0.35,-0.445469110200939,0.145469110200939
2020-04-13,-0.3,-0.445084350319105,0.145084350319105
2020-04-12,-0.3,-0.444689777190752,0.144689777190752
2020-04-10,-0.3,-0.444285078701849,0.144285078701849
2020-04-09,-0.3,-0.443869882929407,0.103869882929407
2020-04-08,-0.34,-0.443443758308858,0.063443758308858
2020-04-07,-0.38,-0.443006230339957,0.00300623033995737
2020-04-06,-0.44,-0.44255679829735,-0.000776535035983757
2020-04-05,-0.443333333333333,-0.44209496021311,-0.00457170645355657
2020-04-04,-0.446666666666667,-0.441620214440157,-0.00837978555984257
2020-04-03,-0.45,-0.441132061221276,0.0211320612212759
2020-04-02,-0.42,-0.440630004263051,-0.0593699957369494
2020-04-01,-0.5,-0.44011353853698,-0.0298864614630195
2020-03-31,-0.47,-0.439582183555753,-0.0904178164442471
2020-03-30,-0.53,-0.439035471185821,-0.0609645288141789
2020-03-29,-0.5,-0.438472970668822,-0.0315270293311778
2020-03-28,-0.47,-0.437894276446632,-0.0021057235533676
2020-03-27,-0.44,-0.437298995993115,0.137298995993115
2020-03-26,-0.3,-0.436686737652602,0.146686737652602
2020-03-25,-0.29,-0.436057053015515,0.0560570530155147
2020-03-24,-0.38,-0.435409433037822,0.0454094330378224
2020-03-23,-0.39,-0.43474334550388,0.0814100121705463
2020-03-22,-0.353333333333333,-0.434058239427543,0.117391572760877
2020-03-21,-0.316666666666667,-0.433353530171062,0.153353530171062
2020-03-20,-0.28,-0.43262858457169,0.15262858457169
2020-03-19,-0.28,-0.431882706076533,0.151882706076533
2020-03-18,-0.28,-0.431115135042161,0.00111513504216106
2020-03-17,-0.43,-0.430325049042957,-0.149674950957043
2020-03-16,-0.58,-0.429511625192341,-0.170488374807659
2020-03-15,-0.6,-0.42867410247338,-0.19132589752662
2020-03-14,-0.62,-0.427811790342093,-0.212188209657907
2020-03-13,-0.64,-0.426924077340974,-0.383075922659026
2020-03-12,-0.81,-0.426010439722594,-0.353989560277406
2020-03-11,-0.78,-0.425070512087787,-0.334929487912213
2020-03-10,-0.76,-0.424104075362295,-0.425895924637705
2020-03-09,-0.85,-0.423111048918309,-0.386888951081691
2020-03-08,-0.81,-0.422091528176282,-0.347908471823718
2020-03-07,-0.77,-0.421045768480983,-0.308954231519017
2020-03-06,-0.73,-0.419974168988571,-0.210025831011429
2020-03-05,-0.63,-0.418877256564394,-0.221122743435606
2020-03-04,-0.64,-0.417755644890135,-0.162244355109865
2020-03-03,-0.58,-0.416610039050626,-0.213389960949374
2020-03-02,-0.63,-0.415441211196084,-0.207892122137249
2020-03-01,-0.623333333333333,-0.414250021683474,-0.202416644983192
2020-02-29,-0.616666666666667,-0.413037416804104,-0.196962583195896
2020-02-28,-0.61,-0.411804426520109,-0.108195573479891
2020-02-27,-0.52,-0.410552162209998,-0.109447837790003
2020-02-26,-0.52,-0.409281779976071,-0.110718220023929
2020-02-25,-0.52,-0.407994481161921,-0.0920055188380794
2020-02-24,-0.5,-0.406691512877601,-0.0733084871223995
2020-02-23,-0.48,-0.405374160264569,-0.0546258397354305
2020-02-22,-0.46,-0.404043738767037,-0.0359562612329632
2020-02-21,-0.44,-0.402701586409326,-0.0272984135906745
2020-02-20,-0.43,-0.40134905607866,-0.0286509439213403
2020-02-19,-0.43,-0.39998751194633,-0.0300124880536703
2020-02-18,-0.43,-0.39861833002677,-0.0113816699732297
2020-02-17,-0.41,-0.397242898740366,-0.0127571012596343
2020-02-16,-0.41,-0.395862611212221,-0.0141373887877791
2020-02-15,-0.41,-0.394478865840734,-0.0155211341592656
2020-02-14,-0.41,-0.393093066868116,-0.0269069331318841
2020-02-13,-0.42,-0.39170662495239,0.0117066249523897
2020-02-12,-0.38,-0.390320961873825,0.0103209618738245
2020-02-11,-0.38,-0.388937494573638,-0.0110625054263621
2020-02-10,-0.4,-0.387557635726787,-0.00910903093987982
2020-02-09,-0.396666666666667,-0.386182802581011,-0.00715053075232245
2020-02-08,-0.393333333333333,-0.384814416149366,-0.00518558385063409
2020-02-07,-0.39,-0.383453900400658,0.0134539004006577
2020-02-06,-0.37,-0.382102681447176,0.00210268144717643
2020-02-05,-0.38,-0.380762179839933,-0.0392378201600666
2020-02-04,-0.42,-0.379433815260772,-0.0705661847392275
2020-02-03,-0.45,-0.378119023610856,-0.0618809763891443
2020-02-02,-0.44,-0.376819269960613,-0.0531807300393871
2020-02-01,-0.43,-0.37553604495951,-0.0444639550404898
2020-01-31,-0.42,-0.374270861239866,-0.0357291387601344
2020-01-30,-0.41,-0.373025249813545,-0.00697475018645549
2020-01-29,-0.38,-0.371800756461483,-0.0381992435385174
2020-01-28,-0.41,-0.370598929847591,-0.00940107015240887
2020-01-27,-0.38,-0.369421334425887,0.0127546677592202
2020-01-26,-0.356666666666667,-0.368269538536396,0.0349362052030629
2020-01-25,-0.333333333333333,-0.367145105246866,0.0571451052468657
2020-01-24,-0.31,-0.366049583183845,0.0860495831838452
2020-01-23,-0.28,-0.364984497352396,0.114984497352396
2020-01-22,-0.25,-0.363951337188052,0.123951337188052
2020-01-21,-0.24,-0.362951544596495,0.132951544596495
2020-01-20,-0.23,-0.361986510246882,0.131986510246882
2020-01-19,-0.23,-0.361057569851498,0.131057569851498
2020-01-18,-0.23,-0.360166004564823,0.130166004564823
2020-01-17,-0.23,-0.359313041367215,0.129313041367215
2020-01-16,-0.23,-0.358499853433829,0.138499853433829
2020-01-15,-0.22,-0.357727560486929,0.177727560486929
2020-01-14,-0.18,-0.356997224998497,0.156997224998497
2020-01-13,-0.2,-0.356309835975055,0.156309835975055
2020-01-12,-0.2,-0.355666317526951,0.155666317526951
2020-01-11,-0.2,-0.355067529152087,0.155067529152087
2020-01-10,-0.2,-0.35451426600235,0.13451426600235
2020-01-09,-0.22,-0.354007259130919,0.084007259130919
2020-01-08,-0.27,-0.353547183988182,0.083547183988182
2020-01-07,-0.27,-0.353134681299272,0.0731346812992722
2020-01-06,-0.28,-0.352770357254264,0.072770357254264
2020-01-05,-0.28,-0.352454787812199,0.0724547878121989
2020-01-04,-0.28,-0.352188518852059,0.0721885188520588
2020-01-03,-0.28,-0.351972066302707,0.191972066302707
2020-01-02,-0.16,-0.351805916253297,0.181805916253297
2020-01-01,-0.17,-0.351690475439405,0.171690475439405
2019-12-31,-0.18,-0.35162607544532,0.16162607544532
2019-12-30,-0.19,-0.351612976885327,0.14494631021866
2019-12-29,-0.206666666666667,-0.351651373564141,0.128318040230808
2019-12-28,-0.223333333333333,-0.351741399371379,0.111741399371379
2019-12-27,-0.24,-0.351883135155225,0.111883135155225
2019-12-26,-0.24,-0.352076615574538,0.112076615574538
2019-12-25,-0.24,-0.352321829039926,0.112321829039926
2019-12-24,-0.24,-0.352618717634258,0.112618717634258
2019-12-23,-0.24,-0.352967177010973,0.122967177010973
2019-12-22,-0.23,-0.353367056271474,0.133367056271474
2019-12-21,-0.22,-0.35381815368754,0.14381815368754
2019-12-20,-0.21,-0.354320212402272,0.144320212402272
2019-12-19,-0.21,-0.354872916110307,0.0648729161103067
2019-12-18,-0.29,-0.355475888849795,0.0754758888497952
2019-12-17,-0.28,-0.35612872784337,0.0561287278433699
2019-12-16,-0.3,-0.356830999114716,0.0801643324480497
2019-12-15,-0.276666666666667,-0.357582245486303,0.104248912152969
2019-12-14,-0.253333333333333,-0.358381976643882,0.128381976643882
2019-12-13,-0.23,-0.359229659180803,0.0392296591808026
2019-12-12,-0.32,-0.360124706622611,0.0501247066226109
2019-12-11,-0.31,-0.361066516278661,0.0810665162786614
2019-12-10,-0.28,-0.362054464739091,0.0620544647390909
2019-12-09,-0.3,-0.363087895084136,0.0630878950841358
2019-12-08,-0.3,-0.364166124743359,0.0641661247433593
2019-12-07,-0.3,-0.365288445068225,0.0652884450682255
2019-12-06,-0.3,-0.366454120886529,0.0664541208865292
2019-12-05,-0.3,-0.367662390038546,0.0376623900385456
2019-12-04,-0.33,-0.368912462894897,0.0889124628948971
2019-12-03,-0.28,-0.370203534258276,0.0802035342582758
2019-12-02,-0.29,-0.371534762178412,0.0548680955117458
2019-12-01,-0.316666666666667,-0.372905271552126,0.0295719382187925
2019-11-30,-0.343333333333333,-0.374314164596129,0.00431416459612905
2019-11-29,-0.37,-0.375760531303039,-0.00423946869696074
2019-11-28,-0.38,-0.377243459882387,-0.00275654011761316
2019-11-27,-0.38,-0.378762040296001,0.0187620402960011
2019-11-26,-0.36,-0.380315363645238,0.0303153636452384
2019-11-25,-0.35,-0.381902513275885,0.0319025132758853
2019-11-24,-0.35,-0.383522560002686,0.0335225600026856
2019-11-23,-0.35,-0.38517456145316,0.0351745614531597
2019-11-22,-0.35,-0.386857561397876,0.0468575613978755
2019-11-21,-0.34,-0.388570589067558,0.00857058906755786
2019-11-20,-0.38,-0.390312654324068,0.0603126543240681
2019-11-19,-0.33,-0.392082763486485,0.0720827634864851
2019-11-18,-0.32,-0.393879897943069,0.0705465646097354
2019-11-17,-0.323333333333333,-0.395703009285935,0.0690363426192683
2019-11-16,-0.326666666666667,-0.397551019946101,0.0675510199461015
2019-11-15,-0.33,-0.399422823817758,0.069422823817758
2019-11-14,-0.33,-0.401317286872205,0.111317286872205
2019-11-13,-0.29,-0.403233246384115,0.163233246384115
2019-11-12,-0.24,-0.405169493614096,0.135169493614096
2019-11-11,-0.27,-0.407124752348692,0.140458085682025
2019-11-10,-0.266666666666667,-0.409097690500803,0.145764357167469
2019-11-09,-0.263333333333333,-0.411086917923617,0.151086917923617
2019-11-08,-0.26,-0.413090984217178,0.0930909842171779
2019-11-07,-0.32,-0.415108376528309,0.105108376528309
2019-11-06,-0.31,-0.417137543523765,0.0971375435237651
2019-11-05,-0.32,-0.419176890422673,0.0491768904226727
2019-11-04,-0.37,-0.421224782291434,0.0378914489581009
2019-11-03,-0.383333333333333,-0.423279563868726,0.0266128972020589
2019-11-02,-0.396666666666667,-0.425339564230393,0.0153395642303932
2019-11-01,-0.41,-0.427403101451584,0.00740310145158453
2019-10-31,-0.42,-0.429468487266692,0.0694684872666918
2019-10-30,-0.36,-0.431534030349965,0.0815340303499646
2019-10-29,-0.35,-0.433598010660172,0.0835980106601724
2019-10-28,-0.35,-0.435658674453192,0.0656586744531922
2019-10-27,-0.37,-0.437714233428848,0.0477142334288483
2019-10-25,-0.39,-0.439762872146309,0.0497628721463092
2019-10-24,-0.39,-0.441802755441595,0.0218027554415953
2019-10-23,-0.42,-0.443832027580754,0.0638320275807536
2019-10-22,-0.38,-0.445848823817462,0.0958488238174622
2019-10-21,-0.35,-0.447851253019782,0.0811845863531156
2019-10-20,-0.366666666666667,-0.449837384435763,0.0665040511024294
2019-10-19,-0.383333333333333,-0.451805253754969,0.0518052537549693
2019-10-18,-0.4,-0.453752869176923,0.0737528691769233
2019-10-17,-0.38,-0.455678217486855,0.0156782174868549
2019-10-16,-0.44,-0.457579254983573,-0.0124207450164267
2019-10-15,-0.47,-0.459453931485156,-0.010546068514844
2019-10-14,-0.47,-0.461300201943888,-0.0153664647227791
2019-10-13,-0.476666666666667,-0.463116025671358,-0.020217307661975
2019-10-12,-0.483333333333333,-0.464899368331047,-0.0251006316689531
2019-10-11,-0.49,-0.466648203943501,-0.0833517960564988
2019-10-10,-0.55,-0.468360516904875,-0.121639483095125
2019-10-09,-0.59,-0.470034326065521,-0.119965673934479
2019-10-08,-0.59,-0.471667700556637,-0.138332299443363
2019-10-07,-0.61,-0.473258759098553,-0.136741240901447
2019-10-06,-0.61,-0.474805677592518,-0.135194322407482
2019-10-05,-0.61,-0.476306688463173,-0.133693311536827
2019-10-04,-0.61,-0.477760080018789,-0.107239919981211
2019-10-03,-0.585,-0.479164195831445,-0.0808358041685552
2019-10-02,-0.56,-0.480517423801728,-0.0494825761982723
2019-10-01,-0.53,-0.481818185244469,-0.0881818147555311
2019-09-30,-0.57,-0.483064921928642,-0.0969350780713584
2019-09-29,-0.58,-0.484256112074034,-0.105743887925966
2019-09-28,-0.59,-0.485390273969546,-0.114609726030454
2019-09-27,-0.6,-0.486465969614265,-0.113534030385735
2019-09-26,-0.6,-0.487481808382383,-0.142518191617617
2019-09-25,-0.63,-0.488436446578412,-0.101563553421588
2019-09-24,-0.59,-0.489328599418323,-0.110671400581677
2019-09-23,-0.6,-0.490157024100359,-0.0748429758996413
2019-09-22,-0.565,-0.49092052356965,-0.0390794764303504
2019-09-20,-0.53,-0.491617931708495,-0.00838206829150544
2019-09-19,-0.5,-0.492248098553229,-0.0177519014467711
2019-09-18,-0.51,-0.49280987760476,-0.00719012239524027
2019-09-17,-0.5,-0.493302129702068,0.00330212970206852
2019-09-16,-0.49,-0.493723718656391,-0.0162762813436095
2019-09-13,-0.51,-0.494073506913609,-0.0959264930863906
2019-09-12,-0.59,-0.49435036364781,-0.0556496363521902
2019-09-11,-0.55,-0.494553197685299,-0.0954468023147005
2019-09-10,-0.59,-0.494680940855417,-0.125319059144583
2019-09-09,-0.62,-0.4947325644417,-0.1152674355583
2019-09-08,-0.61,-0.494707091529347,-0.105292908470653
2019-09-06,-0.6,-0.494603592850661,-0.155396407149339
2019-09-05,-0.65,-0.494421182661473,-0.195578817338527
2019-09-04,-0.69,-0.494159039452659,-0.255840960547341
2019-09-03,-0.75,-0.493816422559141,-0.216183577440859
2019-09-02,-0.71,-0.493392697070568,-0.216607302929432
2019-09-01,-0.71,-0.492887317437846,-0.217112682562154
2019-08-31,-0.71,-0.492299827648857,-0.217700172351143
2019-08-30,-0.71,-0.491629861437057,-0.218370138562943
2019-08-29,-0.71,-0.490877142524301,-0.229122857475699
2019-08-28,-0.72,-0.490041484897942,-0.189958515102059
2019-08-27,-0.68,-0.489122797255466,-0.180877202744534
2019-08-26,-0.67,-0.48812106681581,-0.168545599850856
2019-08-25,-0.656666666666667,-0.487036355565079,-0.156296977768255
2019-08-24,-0.643333333333333,-0.485868795159275,-0.144131204840725
2019-08-23,-0.63,-0.484618581861512,-0.185381418138488
2019-08-22,-0.67,-0.483285971512778,-0.186714028487222
2019-08-21,-0.67,-0.481871296583284,-0.208128703416716
2019-08-20,-0.69,-0.480374966723322,-0.179625033276678
2019-08-19,-0.66,-0.478797477615345,-0.204535855717989
2019-08-18,-0.683333333333333,-0.477139399191356,-0.22952726747531
2019-08-17,-0.706666666666667,-0.475401385930427,-0.254598614069573
2019-08-16,-0.73,-0.473584187188958,-0.206415812811042
2019-08-15,-0.68,-0.471688657564186,-0.168311342435814
2019-08-14,-0.64,-0.469715736977329,-0.160284263022671
2019-08-13,-0.63,-0.467666434922713,-0.142333565077287
2019-08-12,-0.61,-0.465541827149659,-0.144458172850341
2019-08-11,-0.61,-0.463343048242616,-0.146656951757384
2019-08-10,-0.61,-0.461071292499208,-0.148928707500792
2019-08-09,-0.61,-0.45872781483897,-0.12127218516103
2019-08-08,-0.58,-0.456313931742671,-0.143686068257329
2019-08-07,-0.6,-0.453831009820258,-0.0961689901797416
2019-08-06,-0.55,-0.451280475075695,-0.0987195249243048
2019-08-05,-0.55,-0.448663793265181,-0.0880028734014859
2019-08-04,-0.536666666666667,-0.445982470951693,-0.0773508623816407
2019-08-03,-0.523333333333333,-0.443238051075107,-0.0667619489248934
2019-08-02,-0.51,-0.440432108548863,0.000432108548862643
2019-08-01,-0.44,-0.437566245883256,0.00756624588325629
2019-07-31,-0.43,-0.434642065410004,0.0146420654100037
2019-07-30,-0.42,-0.431661166333085,0.121661166333085
2019-07-29,-0.31,-0.428625141804124,0.091958475137457
2019-07-28,-0.336666666666667,-0.42553553468488,0.062202201351547
2019-07-27,-0.363333333333333,-0.42239384982522,0.03239384982522
2019-07-26,-0.39,-0.419201566363128,0.00920156636312827
2019-07-25,-0.41,-0.415960150046238,0.0159601500462376
2019-07-24,-0.4,-0.412671062818574,0.052671062818574
2019-07-23,-0.36,-0.409335760027074,0.0493357600270738
2019-07-22,-0.36,-0.405955675246286,0.0492890085796191
2019-07-21,-0.356666666666667,-0.402532221657653,0.0491988883243193
2019-07-20,-0.353333333333333,-0.399066792068261,0.0490667920682608
2019-07-19,-0.35,-0.395560758948481,0.0655607589484808
2019-07-18,-0.33,-0.392015474486434,0.0920154744864337
2019-07-17,-0.3,-0.388432263770099,0.0884322637700989
2019-07-16,-0.3,-0.384812413851813,0.124812413851813
2019-07-15,-0.26,-0.381157175229712,0.134490508563045
2019-07-14,-0.246666666666667,-0.377467746809389,0.144134413476056
2019-07-13,-0.233333333333333,-0.373745271903503,0.153745271903503
2019-07-12,-0.22,-0.369990834245498,0.0699908342454977
2019-07-11,-0.3,-0.366205454016429,0.0862054540164293
2019-07-10,-0.28,-0.362390122466261,0.0323901224662614
2019-07-09,-0.33,-0.358545795210823,0.00854579521082336
2019-07-08,-0.35,-0.354673414477338,-0.00865991885599529
2019-07-07,-0.363333333333333,-0.350773918960467,-0.0258927477061997
2019-07-06,-0.376666666666667,-0.346848250934569,-0.0431517490654313
2019-07-05,-0.39,-0.342897363376994,-0.0471026366230064
2019-07-04,-0.39,-0.338922227102305,-0.0410777728976951
2019-07-03,-0.38,-0.334923832395361,-0.0150761676046386
2019-07-02,-0.35,-0.330903186520936,0.0109031865209358
2019-07-01,-0.32,-0.326861302975733,0.0101946363090659
2019-06-30,-0.316666666666667,-0.322799190749503,0.0094658574161697
2019-06-29,-0.313333333333333,-0.318717854617923,0.00871785461792345
2019-06-28,-0.31,-0.314618295443903,0.0246182954439027
2019-06-27,-0.29,-0.310501510486656,-0.00949848951334391
2019-06-26,-0.32,-0.306368486829262,0.00636848682926191
2019-06-25,-0.3,-0.302220215481059,0.00222021548105945
2019-06-24,-0.3,-0.298057684818917,0.00139101815225073
2019-06-23,-0.296666666666667,-0.29388188230197,0.000548548968636237
2019-06-22,-0.293333333333333,-0.289693794814345,-0.000306205185655124
2019-06-21,-0.29,-0.285494409013426,-0.00450559098657431
2019-06-20,-0.29,-0.28128471168318,-0.00871528831682038
2019-06-19,-0.29,-0.277065691469979,-0.0229343085300209
2019-06-18,-0.3,-0.272838340622781,0.0228383406227809
2019-06-17,-0.25,-0.26860366087063,0.015270327537297
2019-06-16,-0.253333333333333,-0.264362644502139,0.00769597783547272
2019-06-15,-0.256666666666667,-0.26011627749377,0.000116277493769558
2019-06-14,-0.26,-0.255865542640784,0.0158655426407836
2019-06-13,-0.24,-0.251611422690379,0.0316114226903791
2019-06-12,-0.22,-0.247354893831567,0.0273548938315667
2019-06-11,-0.22,-0.243096919186475,0.0205969191864745
2019-06-10,-0.2225,-0.238838450569817,0.0138384505698167
2019-06-09,-0.225,-0.234580431282368,0.00708043128236847
2019-06-08,-0.2275,-0.230323798904643,0.000323798904642913
2019-06-07,-0.23,-0.226069488090394,-0.0039305119096056
2019-06-06,-0.23,-0.221818433359524,0.0118184333595235
2019-06-05,-0.21,-0.217571570856655,0.00757157085665494
2019-06-04,-0.21,-0.213329831841142,0.003329831841142
2019-06-03,-0.21,-0.209094144442557,0.00242747777588997
2019-06-02,-0.206666666666667,-0.204865435414048,0.00153210208071485
2019-06-01,-0.203333333333333,-0.200644630505341,0.000644630505340789
2019-05-31,-0.2,-0.196432654832886,0.046432654832886
2019-05-30,-0.15,-0.192230433246636,0.0422304332466362
2019-05-29,-0.15,-0.188038871403149,0.0380388714031486
2019-05-28,-0.15,-0.183858857502625,0.0638588575026249
2019-05-27,-0.12,-0.179691264021538,0.0696912640215381
2019-05-26,-0.11,-0.175536937039672,0.0755369370396725
2019-05-25,-0.1,-0.171396693829239,0.0813966938292388
2019-05-24,-0.09,-0.167271320438487,0.0772713204384868
2019-05-23,-0.09,-0.163161569269606,0.0931615692696063
2019-05-22,-0.07,-0.159068160783877,0.0790681607838768
